story_id,question_id,question,difficulty,answer,answer_pred,precision,recall,f_score
1999-W16-4,1999-W16-4-8,How did Zhu respond to questions about a prominent dissident?,Easy,"by saying human rights in China have improved | He acknowledged some shortcomings | ""As for any individual case, I don't think this is the appropriate time to go into details.""","Following a speech at the Massachusetts Institute of Technology, Zhu responded to questions about a prominent dissident by saying human rights in China have improved.",0.4444444444444444,0.3333333333333333,0.380952380952381
1999-W16-4,1999-W16-4-9,Where did Premier Zhu go after meeting with Newfoundland's Premier Brian Tobin?,Moderate,Ottawa,"Before leaving for Ottawa Thursday, Zhu met with Tobin and his cabinet.",0.07142857142857142,1.0,0.13333333333333333
1999-W16-4,1999-W16-4-10,What does the white cowboy hat symbolize in Calgary?,Easy,hospitality,"He also said Calgary, Alberta Mayor Al Duerr's decision to present a white cowboy hat, Calgary's symbol of hospitality, to Zhu was ""shameful"" and ""unacceptable.""",0.02857142857142857,1.0,0.05555555555555556
1999-W16-5,1999-W16-5-1,Where is the Fraser River?,Easy,British Columbia,"The Fraser River is the largest river in British Columbia, over 1378
kilometres.",0.125,1.0,0.2222222222222222
1999-W16-5,1999-W16-5-2,What are the fertile soils of the Fraser River good for?,Moderate,growing food,"Early settlers recognized the potential of the fertile soils along the
Fraser for growing food.",0.11764705882352941,1.0,0.21052631578947367
1999-W16-5,1999-W16-5-3,How large is the Fraser River watershed?,Easy,nearly one quarter of a million square kilometers | larger than the area of Great Britain,"The Fraser River is the largest river in British Columbia, over 1378
kilometres.",0.0625,0.0625,0.0625
1999-W16-5,1999-W16-5-5,When will the river probably reach its highest level this year?,Moderate,"mid-May at earliest, and the peak flows might not occur until late June | mid-May to late June","Even if 1894 river levels aren't reached this spring, it's just a matter
of time before they are, Peters says.",0.038461538461538464,0.043478260869565216,0.04081632653061224
1999-W16-5,1999-W16-5-7,How deep were the flood waters in 1948?,Moderate,8 metres,"The worst flood in the area's history was in 1894, when water levels
reached 7.92 metres.",0.05,0.5,0.09090909090909091
1999-W16-5,1999-W16-5-8,How many people died in the 1948 flood?,Moderate,10,"The worst flood in the area's history was in 1894, when water levels
reached 7.92 metres.",0.0,0.0,
1999-W16-5,1999-W16-5-9,Who is the Environment Ministry spokesman quoted in this story?,Easy,Neil Peters,"""This can be quite dangerous if not controlled,"" says Environment
Ministry spokesman Neil Peters.",0.10526315789473684,1.0,0.1904761904761905
1999-W17-1,1999-W17-1-1,How long did Gretzky dominate the sport of hockey?,easy,two decades | 20 years,"Gretzky has been the National Hockey League's Michael Jordan -- an
almost mythical figure that fans of all teams admired and packed arenas
to see.",0.0,0.0,
1999-W17-1,1999-W17-1-2,Who won the last game Gretzky played?,moderate,the Penguins | Pittsburgh Penguins,"""It's going to be very
difficult for the National Hockey League to lose the best hockey player
that ever played, and he's been such a great ambassador for the game for
20 years.""",0.023809523809523808,0.2,0.0425531914893617
1999-W17-1,1999-W17-1-3,Where did Gretzky play his last hockey game?,moderate,Madison Square Garden,"Gretzky has been the National Hockey League's Michael Jordan -- an
almost mythical figure that fans of all teams admired and packed arenas
to see.",0.0,0.0,
1999-W17-1,1999-W17-1-4,Why will the number 99 never be worn again by a professional hockey player?,moderate,it has been retired | it has been retired by the National Hockey League,"At four o'clock this afternoon, the player hockey fans say is probably
the best the game has ever known, and that some people say is the
greatest professional athlete ever will be... bowling.",0.07692307692307693,0.21428571428571427,0.11320754716981134
1999-W17-1,1999-W17-1-5,When did Gretzky's parents tell him they were proud of him?,easy,as he left the arena,"As he left the arena, Wayne's father and mother told him they were proud
of him.",0.2,0.8,0.32000000000000006
1999-W17-1,1999-W17-1-7,"Why did Gretzky say he was ""devastated""??",moderate,because he will no longer be a hockey player,"""But I've made the right decision.""",0.0,0.0,
1999-W17-1,1999-W17-1-8,How will Wayne Gretzky be competing again?,easy,bowling | bowling at a party with teammates,Later today Wayne Gretzky will be competing again.,0.0,0.0,
1999-W17-1,1999-W17-1-9,What did Gretzky do when he saw a youngster's hand extended from the crowd?,easy,he touched it,"Whenever he noticed a youngster's extended hand from the crowd, he
touched it.",0.17647058823529413,1.0,0.3
1999-W17-1,1999-W17-1-10,Who played with Gretzky on the Edmonton Oilers?,easy,Mark Messier,"In front of Lemieux sat Mark Messier - who played with Mr. Gretzky for
the Edmonton Oilers - and many other former teammates and opponents who
admired ""The Great One"".",0.05714285714285714,1.0,0.1081081081081081
1999-W17-3,1999-W17-3-1,How many students were killed in the Columbine High School shootings?,easy,16,"Police now say 16 people died in the shooting rampage, including one
teacher and the two students who turned their guns on themselves.",0.038461538461538464,1.0,0.07407407407407407
1999-W17-3,1999-W17-3-1,How many students were killed in the Columbine High School shootings?,easy,several days,"Police now say 16 people died in the shooting rampage, including one
teacher and the two students who turned their guns on themselves.",0.0,0.0,
1999-W17-3,1999-W17-3-3,What did the two students who did the shootings do as they moved through the school?,easy,laughed,"There is as of right now no apparent reason for the shootings other than
the boys have told schoolmates in the past that they felt they did not
fit in.",0.0,0.0,
1999-W17-3,1999-W17-3-4,"Who described the shootings as a ""suicide mission""?",easy,Jefferson County Sheriff John Stone | John Stone,"The two boys who carried this out belonged to a group of teenagers who
called themselves the ""Trenchcoat Mafia.""",0.0,0.0,
1999-W17-3,1999-W17-3-5,Where is Columbine High School located?,easy,"in the middle-class part of Littleton, Colorado | Littleton, Colorado","Columbine high school is in the middle-class part of Littleton,
population 35,000.",0.6470588235294118,0.7857142857142857,0.7096774193548386
1999-W17-3,1999-W17-3-6,When did Columbine High School open?,easy,1973,"Students and parents struggled to come to grips with Tuesday's tragic
shooting at a Colorado high school that left more than a dozen people
dead.",0.0,0.0,
1999-W17-3,1999-W17-3-7,Why did American President Bill Clinton go on television?,moderate,to express his condolences to the families and friends of the victims,"American President Bill Clinton went on television yesterday to express
his condolences to the families and friends of the victims.",0.5454545454545454,1.0,0.7058823529411764
1999-W17-3,1999-W17-3-8,What did President Clinton say is the challenge facing America?,easy,"teach its young people to resolve their problems with ""words not weapons""","But Representative Russell George says he's getting e-mail from people
saying ""see what happens when you have guns?""",0.12,0.21428571428571427,0.15384615384615383
1999-W17-3,1999-W17-3-10,Who did students describe as a hero?,moderate,the teacher who shepherded the students into the choir room,"Students have said that the teacher who shepherded the students into the
choir room is a hero.",0.5263157894736842,1.0,0.6896551724137931
1999-W17-3,1999-W17-3-11,What would the bill sponsored by Representative Doug Dean do for gun owners?,easy,help them carry concealed weapons,"The bill's sponsor, Representative Doug, says the Columbine school
tragedy might have been offset if a faculty member or administrator had
been armed.",0.0,0.0,
1999-W17-5,1999-W17-5-1,How many parents from Calgary protested against a teachers' strike?,easy,about 150,"About 150 angry Calgary, Alberta parents braved cold, wet weather
yesterday to protest in hopes of avoiding a teachers' strike.",0.04,0.5,0.07407407407407407
1999-W17-5,1999-W17-5-2,Where did the parents protest?,easy,in front of the city's public school board building,"""I think there's going to be a strike -- I hope that there won't be,"" 
said Klein in Edmonton, the province's capitol city.",0.125,0.4,0.19047619047619047
1999-W17-5,1999-W17-5-3,What is the biggest stumbling block in the dispute between the teachers and the school board?,easy,class size,"Class size is the biggest stumbling block in the dispute between the
board and the teachers' union.",0.05,0.5,0.09090909090909091
1999-W17-5,1999-W17-5-4,Who is Teresa Woo-Paw?,easy,school board chair,"School board chair Teresa Woo-Paw has said the board can't afford to
meet the teachers' demands.",0.09090909090909091,0.6666666666666666,0.16
1999-W17-5,1999-W17-5-6,When are teachers poised to strike?,easy,Monday,"Well over 6,000 Calgary public school teachers are poised to strike
Monday, which would cancel classes for 100,000 students.",0.045454545454545456,1.0,0.08695652173913045
1999-W17-5,1999-W17-5-7,What will a teachers' strike force parents to do?,moderate,make alternate arrangements,"The present school board plans would mean that 200 teachers would lose
their jobs.",0.0,0.0,
1999-W17-5,1999-W17-5-8,What effect will the present school board plans have on teachers?,moderate,200 teachers would lose their jobs,"The present school board plans would mean that 200 teachers would lose
their jobs.",0.375,1.0,0.5454545454545454
1999-W17-5,1999-W17-5-9,What happens to Grade 12 diploma exams if teachers strike?,moderate,they will go on,"While a strike will leave more than 95,000 students in academic limbo
and parents scrambling to make alternate arrangements, Grade 12 diploma
exams will go on.",0.1,0.75,0.17647058823529416
1999-W17-5,1999-W17-5-10,Who is urging the teachers and school board to keep talking?,easy,the province's education minister,"School board chair Teresa Woo-Paw has said the board can't afford to
meet the teachers' demands.",0.045454545454545456,0.2,0.07407407407407407
1999-W18-3,1999-W18-3-1,When was a sheep cloned by Scottish scientists?,Easy,1997,"The company used the same technology invented by Scottish scientists to
clone Dolly the sheep in 1997.",0.05263157894736842,1.0,0.1
1999-W18-3,1999-W18-3-2,What type of animal did Nexia Biotechnologies clone?,Easy,goats,"Turner said the company will soon clone a sheep with the
spider-silk gene in its genetic makeup.",0.0,0.0,
1999-W18-3,1999-W18-3-3,How many clones did Nexia Biotechnologies make?,Moderate,three | triplets,"It means that lawmakers are having to sit down to decide what should be
allowed, and what should be made illegal.",0.0,0.0,
1999-W18-3,1999-W18-3-4,Who is the president of Nexia Biotechnologies ?,Easy,Jeffrey Turner,"Cloning is the first step in a process that could ultimately lead to the
mass production of a material known as BioSteel.",0.0,0.0,
1999-W18-3,1999-W18-3-7,"Besides being very strong, what are the advantages of BioSteel?",Moderate,"environmentally friendly, extremely light, and compatible with the human body","""When you think of what a web has to do, its extreme strength makes
perfect sense,"" he says.",0.08333333333333333,0.16666666666666666,0.1111111111111111
1999-W18-4,1999-W18-4-1,What is the population of Taber?,Moderate,eight thousand,"The group is on
a tour of Alberta and British Columbia and were unaware of the day's
events when they arrived in Taber.",0.0,0.0,
1999-W18-4,1999-W18-4-2,Who shot two students at a high school in Taber?,Easy,a 14 year-old boy,"Students at W.R. Myers high school had just settled down after lunch
when a 14-year-old boy walked in and shot two students, killing one.",0.13793103448275862,0.6666666666666666,0.2285714285714286
1999-W18-4,1999-W18-4-4,Where is the Taber gunman now?,Moderate,the gunman was taken into custody by the school resource officer | the police have him,"Police confirmed the gunman was taken into custody by the school
resource officer, who is also a member of the Taber Police Service.",0.46153846153846156,0.75,0.5714285714285714
1999-W18-4,1999-W18-4-5,Who died in the Taber shooting?,Moderate,Jason Lang | a grade 11 student,"Pastor Ken Gartly provided comfort and prayer to people in Taber,
Alberta yesterday after two students were shot at the town's high
school.",0.0,0.0,
1999-W18-4,1999-W18-4-7,Why were yesterday evening's activities at Taber Evangelical Free Church modified?,Moderate,to make it relevant to the shootings at the high school | People asked for guidance in what to say to the kids,"""We have a son and daughter-in-law in Denver,"" says Pastor Gartly after
an evening service at Taber Evangelical Free Church where worshipers
discussed the day's tragic events.",0.13157894736842105,0.21739130434782608,0.16393442622950818
1999-W18-4,1999-W18-4-8,When was there a school shooting in Colorado?,Moderate,a week before the Taber shooting | a week ago,"The
shooting comes a week after the shooting tragedy at Columbine high
school in Littleton, Colorado.",0.3,0.6,0.4
1999-W18-5,1999-W18-5-1,When did Qemal Sefa's family flee Kosovo?,Moderate,a month ago,"Esat Sefa said he has been wanting to bring his family to Canada ever
since fighting erupted in Kosovo.",0.0,0.0,
1999-W18-5,1999-W18-5-3,How did Sefa's family reach the Albanian border?,Moderate,walked,"The six ethnic Albanian refugees - the first to make their way to 
Western Canada - will be staying with Sefa's brother Esat and his son
Haki.",0.0,0.0,
1999-W18-5,1999-W18-5-4,How far did Sefa's family live from the Albanian border?,Easy,7 kilometers,"The six ethnic Albanian refugees - the first to make their way to 
Western Canada - will be staying with Sefa's brother Esat and his son
Haki.",0.0,0.0,
1999-W18-5,1999-W18-5-6,Where did Qemal Sefa use to work?,Moderate,at a theatre,"But the UN decided it would be better to keep
refugees closer to home to ease their return when the war ends.",0.0,0.0,
1999-W18-5,1999-W18-5-7,How old is Qemal Sefa?,Easy,59,"""We don't know if he's alive or dead,"" Sefa said.",0.0,0.0,
1999-W18-5,1999-W18-5-9,What happened to the money and supplies Esat tried to send to his brother's family?,Moderate,they were regularly intercepted by Serb forces who kept the money and goods for themselves | intercepted by Serb forces,"The six ethnic Albanian refugees - the first to make their way to 
Western Canada - will be staying with Sefa's brother Esat and his son
Haki.",0.06451612903225806,0.1,0.0784313725490196
1999-W18-5,1999-W18-5-10,What is the name of the UN organization responsible for refugees?,Moderate,The United Nations High Commission for Refugees,"Immigration Minister Lucienne Robillard says she was asked today to
""reactivate"" the plan by the United Nations agency responsible for
refugees.",0.11538461538461539,0.42857142857142855,0.18181818181818182
1999-W19-1,1999-W19-1-1,"How long have people inhabited the Yukon region, according to new research?",easy,"40,000 years",New research suggests that's how long people have inhabited the Yukon.,0.0,0.0,
1999-W19-1,1999-W19-1-2,How did the first inhabitants of North America get here?,moderate,crossed a land bridge from Asia into what is now Alaska | crossed a land bridge,"The previously accepted theory about the populating of North America was
that the first
inhabitants crossed a land bridge from Asia into what is now",0.5185185185185185,0.875,0.6511627906976744
1999-W19-1,1999-W19-1-4,Where is Eastern Beringia?,easy,eastern Yukon,"The previously accepted theory about the populating of North America was
that the first
inhabitants crossed a land bridge from Asia into what is now",0.0,0.0,
1999-W19-1,1999-W19-1-4,Where is Eastern Beringia?,easy,"Jacques Cinq-Mars, an archeologist at the Canadian Museum of Civilization in Ottawa | Jacques Cinq-Mars","The previously accepted theory about the populating of North America was
that the first
inhabitants crossed a land bridge from Asia into what is now",0.07407407407407407,0.1,0.0851063829787234
1999-W19-1,1999-W19-1-6,Where was the latest evidence supporting earlier dates for the first human inhabitants of North America found?,moderate,in the Bluefish Caves,"The previously accepted theory about the populating of North America was
that the first
inhabitants crossed a land bridge from Asia into what is now",0.037037037037037035,0.25,0.06451612903225806
1999-W19-1,1999-W19-1-7,What did archeologists find in the Bluefish Caves?,moderate,"a mammoth bone that was probably flaked and shaped by human hands roughly 23,500 years ago | a mammoth bone","She says that ""most people still think of archeologists as wild guys in
jungles looking for priceless artifacts to go in a museum.",0.11538461538461539,0.15,0.13043478260869565
1999-W19-1,1999-W19-1-8,Who does Jacques Cing-Mars think used the caves?,easy,hunters,"""My view is that there is no question that there were people in Eastern
Beringia 40,000 years ago, and this view has to be taken into serious
consideration if you want to discuss the peopling of the New World,""
says Jacques Cinq-Mars, an archeologist at the Canadian Museum of
Civilization in Ottawa.",0.0,0.0,
1999-W19-1,1999-W19-1-9,What does author Heather Pringle think archeology is about?,easy,"""uncovering the lives of ancient people""","It seems to
me archeology is much more about uncovering the lives of ancient
people.""",0.42105263157894735,1.0,0.5925925925925926
1999-W19-2,1999-W19-2-1,Which U.S. states were hit by the numerous tornados?,easy,Oklahoma and Kansas | Kansas and Oklahoma,"Devastating tornadoes too numerous to count roared across the American
states of Oklahoma and Kansas late yesterday.",0.3157894736842105,0.8571428571428571,0.46153846153846156
1999-W19-2,1999-W19-2-2,What is the recognizable shape of a tornado?,easy,the swirling funnel cloud that extends from the base of a storm cloud to the ground,"The recognizable shape of the
tornado is the swirling funnel cloud that extends from the base of a
storm cloud to the ground.",0.6153846153846154,1.0,0.761904761904762
1999-W19-2,1999-W19-2-3,Who said 40 people were killed in Oklahoma alone?,easy,the Oklahoma state medical examiner,"At least 46 people were
killed and hundreds were left injured and homeless.",0.0,0.0,
1999-W19-2,1999-W19-2-4,When did authorities discover the initial count of 10 deaths in Sedgwick County was wrong?,easy,when they realized victims had been counted twice,"Fred Irvin of the Sedgwick County Emergency Preparedness Office said
today that the initial count of 10 deaths proved wrong when authorities
realized victims had been counted twice.",0.22580645161290322,0.875,0.358974358974359
1999-W19-2,1999-W19-2-5,Where was Chad Harris when the tornado hit?,moderate,in his mobile home | his mobile home in Haysville,"Chad Harris was with seven people inside his mobile home in Haysville
when it was flipped over and demolished.",0.42857142857142855,0.9,0.5806451612903225
1999-W19-2,1999-W19-2-6,What is the wind speed range of an F-4 tornado?,easy,333-419 kilometres per hour,"The recognizable shape of the
tornado is the swirling funnel cloud that extends from the base of a
storm cloud to the ground.",0.0,0.0,
1999-W19-2,1999-W19-2-7,How many F-5 tornados hit the United States each year on average?,easy,one,"On average, only one F-5 tornado hits the United States each year.",0.07142857142857142,1.0,0.13333333333333333
1999-W19-2,1999-W19-2-8,Why is the scale of intensity for tornados called the Fujita scale?,moderate,named after a University of Chicago researcher,"Scientists rank tornadoes on the Fujita scale of intensity, named after
a University of Chicago researcher.",0.3684210526315789,1.0,0.5384615384615384
1999-W19-2,1999-W19-2-9,How do scientists rank tornados?,easy,the Fujita scale | Fujita scale of intensity,"Scientists rank tornadoes on the Fujita scale of intensity, named after
a University of Chicago researcher.",0.3684210526315789,0.875,0.5185185185185185
1999-W19-4,1999-W19-4-1,Where in Nova Scotia did the plane carrying Kosovo refugees land?,easy,"Canadian Forces Base (CFB) Greenwood | Greenwood | Canadian Forces Base Greenwood | Canadian Forces Base (CFB) Greenwood, Nova Scotia | Greenwood, Nova Scotia","The refugees have been living in tents in the
Stenkovac refugee camp in Macedonia since they left Yugoslavia.",0.0,0.0,
1999-W19-4,1999-W19-4-2,How will many of the Kosovo refugees spend their time in Canada?,moderate,dreaming of returning home,"They told waiting reporters they were grateful for the safety
Canada provides, but it was clear many will spend their time in Canada
dreaming of returning home.",0.12903225806451613,1.0,0.2285714285714286
1999-W19-4,1999-W19-4-3,When did Shamsay Amoosa flee his homeland of Kosovo?,easy,six years ago,"Mr. Amoosa fled his homeland six years ago - from a civil
war that few outside the country then paid attention to.",0.125,1.0,0.2222222222222222
1999-W19-4,1999-W19-4-4,Who was with Ahmet Konyoury on the plane to Canada?,moderate,his wife and youngest daughter,"Ahmet Konyoury, who was on the plane with his wife and youngest
daughter, said he didn't want to leave Kosovo.",0.2,1.0,0.33333333333333337
1999-W19-4,1999-W19-4-8,How many countries worldwide does the United Nations Security Council represent?,easy,185,"The plan must now be approved by the United Nations Security Council,
which represents 185 countries from all over the world.",0.041666666666666664,1.0,0.07999999999999999
1999-W19-5,1999-W19-5-1,What is giving firefighters a hand in battling several large forest fires across Northern Ontario?,easy,light rain and cooler temperatures,"Light rain and cooler temperatures are giving crews a hand in battling
several large forest fires across Northern Ontario.",0.19047619047619047,0.8,0.3076923076923077
1999-W19-5,1999-W19-5-2,When might some people be allowed to return to their homes?,moderate,well into next week,"However, it may be well into next week before some people will be
allowed to return home.",0.2,1.0,0.33333333333333337
1999-W19-5,1999-W19-5-3,Where has a state of emergency been declared?,easy,Chapleau,"A state of emergency has also been declared in Chapleau, where
residents are on standby in preparation for an evacuation order.",0.041666666666666664,1.0,0.07999999999999999
1999-W19-5,1999-W19-5-4,Why could Manitoba send fire fighters and equipment to the latest hotspot in northwestern Ontario?,moderate,some rain did fall and dampened the forest fire threat | rain dampened the forest fire threat,"It means the province could send fire fighters and
equipment to the latest hot spot in northwestern Ontario.",0.25,0.29411764705882354,0.27027027027027023
1999-W19-5,1999-W19-5-5,Who is Natural Resources Minister?,moderate,Glen Cummings,"""St. Theresa Point is the only area that did not receive precipitation,""
said Natural Resources Minister Glen Cummings.",0.08695652173913043,1.0,0.16
1999-W19-5,1999-W19-5-6,How did Bob Thomas What describe forest conditions right now?,easy,volatile,"""St. Theresa Point is the only area that did not receive precipitation,""
said Natural Resources Minister Glen Cummings.",0.0,0.0,
1999-W19-5,1999-W19-5-7,How many forest fires have there been in Ontario since April 1?,easy,200,"There were 61 fires burning in Manitoba Wednesday out of 171 so far this
year.",0.0,0.0,
1999-W19-5,1999-W19-5-8,What has triggered most of the fires in Ontario that have occurred since April 1?,moderate,human causes,"Since April 1, almost all of the province's 200 fires were triggered by
human causes.",0.10526315789473684,1.0,0.1904761904761905
1999-W20-5,1999-W20-5-1,How many Canadians have diabetes and don't realize it?,Moderate,"more than 750,00","One and a half million Canadians have diabetes; more than 750,000 have
it and don't know it. 
",0.09090909090909091,0.6666666666666666,0.16
1999-W20-5,1999-W20-5-2,What kinds of health problems do diabetics potentially face?,Moderate,"blindness, circulatory problems, heart disease and kidney failure","Diabetics are at risk of blindness, circulatory problems, heart disease
and kidney failure, but with proper diet, exercise and insulin, it can
be controlled.",0.3125,1.0,0.47619047619047616
1999-W20-5,1999-W20-5-3,How is diabetes currently controlled?,Easy,"proper diet, exercise and insulin","Dr. Yoon's research on mice focuses on how a diabetic's immune system
attacks cells that produce insulin, which is needed to help the body
properly use sugars.",0.06060606060606061,0.3333333333333333,0.10256410256410256
1999-W20-5,1999-W20-5-4,What does insulin do for our bodies?,Moderate,helps the body properly use sugers,Type 2 -- when insulin in the body doesn't work properly.,0.23076923076923078,0.5,0.3157894736842105
1999-W20-5,1999-W20-5-5,What do Type 1 diabetics' immune systems do to insulin-producing cells?,Moderate,attacks them | destroys them,Type 1 -- when the body doesn't produce insulin.,0.0,0.0,
1999-W20-5,1999-W20-5-7,Where does Dr. Yoon's team work?,Easy,the University of Calgary | Calgary,"Dr. Ji-Won Yoon and his team at the University of Calgary say their
research gives insight into what triggers insulin-dependent diabetes.",0.18518518518518517,0.8333333333333334,0.303030303030303
1999-W20-5,1999-W20-5-8,"Why will diabetics have to be patient, despite Dr. Ji-Won Yoon's discovery?",Moderate,a cure for humans is between five and 10 years away,"Dr. Ji-Won Yoon and his team at the University of Calgary say their
research gives insight into what triggers insulin-dependent diabetes.",0.037037037037037035,0.09090909090909091,0.05263157894736842
1999-W20-5,1999-W20-5-9,Who is Holly McWilliams?,Easy,a diabetic | an 18-year-old Calgarian | an 18-year-old Calgarian who has had to inject insulin four times a day since she was three years old to stay alive,"However, that didn't temper the enthusiasm of diabetic Holly McWilliams.
",0.07142857142857142,0.030303030303030304,0.0425531914893617
1999-W21-3,1999-W21-3-1,"When did Star Wars fans across Canada begin lining up for tickets to Star Wars: Episode 1 The Phantom Menace"" movie?",easy,late April,"The St. John's fans were among the first in the world to see ""Star Wars:
Episode 1",0.0,0.0,
1999-W21-3,1999-W21-3-2,Why did someone sleep in a tent on a sidewalk in front of a theater in Montreal?,moderate,to make sure he got the first ticket,"In Montreal someone actually slept in a tent out on the sidewalk in
front of a movie theatre to make sure he got the first ticket.",0.2857142857142857,1.0,0.4444444444444445
1999-W21-3,1999-W21-3-3,"How did Mark Churchill describe the movie, ""The Phantom Menace""?",easy,"""definitely a five-star movie""","In the Toronto Star, Geoff Pevere says ""If you don't forgive the
narrative gaps and inconsistencies... you forget them when the movie's
breathtaking digital set pieces kick in.",0.08333333333333333,0.375,0.13636363636363638
1999-W21-3,1999-W21-3-4,"Who said ""the effects were top notch"" when he was talking about ""The Phantom Menace""?",moderate,Ken Green,"Ken says, ""the story was awesome,
the effects were top notch, and even the acting was well done.""",0.04,0.5,0.07407407407407407
1999-W21-3,1999-W21-3-6,How much money are some scalpers in Los Angeles asking for a Phantom Menace ticket?,easy,$50 or more,"It's what some scalpers are asking in Los Angeles, California.",0.0,0.0,
1999-W21-3,1999-W21-3-8,Where have offers for tickets been common?,easy,on the Internet,Offers for tickets have been common on the Internet.,0.3,1.0,0.4615384615384615
1999-W21-3,1999-W21-3-9,What does Stephen Cole of the National Post say is missing in the Phantom Menace?,moderate,"""the presence of a larger-than-life villain"" | a larger-than-life villain","In the Toronto Star, Geoff Pevere says ""If you don't forgive the
narrative gaps and inconsistencies... you forget them when the movie's
breathtaking digital set pieces kick in.",0.08333333333333333,0.15,0.10714285714285714
1999-W21-5,1999-W21-5-1,Where is Gisborne Lake?,easy,barrens of southern Newfoundland | southern Newfoundland | Newfoundland,"Gisborne Lake looks much like any other lake on the barrens of southern
Newfoundland.",0.4375,0.7777777777777778,0.56
1999-W21-5,1999-W21-5-2,Why does Gerry White want to build a pipeline from Gisborne Lake to Grand Lepierre?,moderate,to deliver water to waiting tankers and ship it overseas | to export water,"Gerry White has a plan to build a pipeline from Gisborne Lake to the
neighbouring community of Grand Lepierre, where it will be pumped into
waiting tankers and shipped overseas.",0.23529411764705882,0.5714285714285714,0.3333333333333333
1999-W21-5,1999-W21-5-3,What do Ottawa and the provinces want to negotiate?,moderate,an agreement banning bulk water exports,"But if Ottawa wants to stop Gerry White from shipping Newfoundland water
all over the world, they'll have to act soon.",0.04,0.16666666666666666,0.06451612903225806
1999-W21-5,1999-W21-5-4,Who is Maude Barlow?,easy,of the Council of Canadians,"""The federal government knows perfectly well that they're in trouble
with this,"" says Maude Barlow of the Council of Canadians.",0.19230769230769232,1.0,0.32258064516129037
1999-W21-5,1999-W21-5-5,"If the water export plan goes ahead, what is triggered?",easy,NAFTA | the North American Free Trade Agreement,"That agreement is still a long way
off, and critics think it may never be reached.",0.0,0.0,
1999-W21-5,1999-W21-5-6,What does Maude Barlow think American firms will do?,moderate,come in and help themselves to Canadian water all over the country,"""The federal government knows perfectly well that they're in trouble
with this,"" says Maude Barlow of the Council of Canadians.",0.07692307692307693,0.16666666666666666,0.10526315789473684
1999-W21-5,1999-W21-5-7,When does Ottowa have to act if it wants to stop the pipeline plan?,easy,soon,"But if Ottawa wants to stop Gerry White from shipping Newfoundland water
all over the world, they'll have to act soon.",0.04,1.0,0.07692307692307693
1999-W21-5,1999-W21-5-8,"How has the pipeline project been proved safe, according to Gerry White?",easy,after two and one-half years of environmental impact studies | environmental impact studies,"After two and a half years of environmental impact studies, he says he's
proven the project is safe. """,0.4782608695652174,0.7333333333333333,0.5789473684210527
1999-W22-2,1999-W22-2-1,Where is Kosovo?,Easy,the Balkans | southern Yugolsavia,"So far nearly 5,000 Kosovo refugees have come to Canada.",0.0,0.0,
1999-W22-2,1999-W22-2-4,When did the NATO bombing start?,Easy,"March 24, 1999","She is also looking forward to
discussing the NATO bombing with them.",0.0,0.0,
1999-W22-2,1999-W22-2-5,What will Thordis Gutnick do for the refugees?,Moderate,teach English | teach English to the refugees | teach them English,"She wants to hear the opinions
of the refugees and try and better understand what is happening in
Yugoslavia.",0.13636363636363635,0.25,0.1764705882352941
1999-W22-2,1999-W22-2-6,How many Kosovars are eligible for Canada's family reunification program?,Easy,"2,000","Canada has set no limit for the number of refugees eligible for the
family reunification plan.",0.0,0.0,
1999-W22-2,1999-W22-2-7,Why is the Kosovo leadership concerned about taking refugees so far from home?,Moderate,many will not return | many of these people will not return and in so doing Yugoslavia President Slobodan Milosevic's agenda (of getting rid of ethnic Albanians living in the southern Yugoslavian province of Kosovo) will be achieved | Slobodan Milosevic's agenda will be achieved,"The ambassador said that there is anxiety among the Kosovar leadership
that by taking refugees so far afield ""many of these people will not
return and in so doing Yugoslavia President Slobodan Milosevic's agenda
(of getting rid of ethnic Albanians living in the southern Yugoslavian
province of Kosovo) will be achieved.""",0.7704918032786885,0.9591836734693877,0.8545454545454545
1999-W22-2,1999-W22-2-8,Who is the attorney general of British Columbia?,Moderate,Ujal Dosnajh,"But B.C.'s attorney general says few people have come forward to help
the Kosovo refugees who will soon arrive in British Columbia.",0.0,0.0,
1999-W22-3,1999-W22-3-1,Who was Owen Hart?,Easy,"a Calgary, Alberta based wrestler | a wrestler","""Frankly, wrestling was getting so far out and my poor brother Owen was
a
sacrifice for the television ratings,"" says Owen's sister Ellie Hart. 
",0.09090909090909091,0.3333333333333333,0.14285714285714288
1999-W22-3,1999-W22-3-2,How did Owen Hart die?,Moderate,he fell | he fell 18 metres,"""Frankly, wrestling was getting so far out and my poor brother Owen was
a
sacrifice for the television ratings,"" says Owen's sister Ellie Hart. 
",0.0,0.0,
1999-W22-3,1999-W22-3-3,Which one of Owen's siblings is a wrestler?,Easy,"Bret ""Hitman"" Hart | Bret Hart","""Frankly, wrestling was getting so far out and my poor brother Owen was
a
sacrifice for the television ratings,"" says Owen's sister Ellie Hart. 
",0.12121212121212122,0.5,0.1951219512195122
1999-W22-3,1999-W22-3-5,What is the average age of people who watch TSN's professional wrestling shows?,Moderate,18 to 49,"They believe the Canadian
wrestler's costume had something to do with the tragedy.",0.0625,0.3333333333333333,0.10526315789473684
